RR;ETPP;TMC;RG;date;Time;PARi
0;2.6;9.5;1939;01/09/1995;974;9.3072
0;2.5;8.8;1967;02/09/1995;975;9.4416
0;1.7;8.9;983;03/09/1995;976;4.7184
0;2.6;9.8;1911;04/09/1995;977;9.1728
0;1.5;7.8;1012;05/09/1995;978;4.8576
0;2.5;11.6;1464;06/09/1995;979;7.0272
8.6;3.1;13.3;1432;07/09/1995;980;6.8736
14.6;1.2;10.6;493;08/09/1995;981;2.3664
0;2.4;12;1472;09/09/1995;982;7.0656
14;2.8;13;1488;10/09/1995;983;7.1424
2.4;1.7;11.5;994;11/09/1995;984;4.7712
8.8;0.6;10;351;12/09/1995;985;1.6848
6.8;1.5;8.9;1143;13/09/1995;986;5.4864
2.8;1.4;9.1;955;14/09/1995;987;4.584
6.4;1.5;8.9;921;15/09/1995;988;4.4208
9.8;1.2;9.1;646;16/09/1995;989;3.1008
11.6;0.8;8.8;570;17/09/1995;990;2.736
30.8;0.8;10.5;382;18/09/1995;991;1.8336
10.6;1;10.1;495;19/09/1995;992;2.376
1.2;1.1;9.8;565;20/09/1995;993;2.712
0;0.8;5.9;479;21/09/1995;994;2.2992
0;1.1;5.8;889;22/09/1995;995;4.2672
0;1.8;8.7;1642;23/09/1995;996;7.8816
10.2;1;7.3;781;24/09/1995;997;3.7488
0.6;1;4.5;771;25/09/1995;998;3.7008
0;1.6;6.8;1737;26/09/1995;999;8.3376
6.8;1.3;7.4;1387;27/09/1995;1000;6.6576
0;2;8.4;1914;28/09/1995;1001;9.1872
0;1.5;4.9;1596;29/09/1995;1002;7.6608
1.6;1.5;6.2;1643;30/09/1995;1003;7.8864
1.6;0.7;10.1;558;01/10/1995;1004;2.6784
2;2.2;14.4;1557;02/10/1995;1005;7.4736
0;1.9;15.5;787;03/10/1995;1006;3.7776
24.8;2.7;15.1;1439;04/10/1995;1007;6.9072
2;0.6;9;398;05/10/1995;1008;1.9104
0;1.8;10.8;1521;06/10/1995;1009;7.3008
0;1.8;11.6;1559;07/10/1995;1010;7.4832
0;2.5;14.6;1558;08/10/1995;1011;7.4784
0;2.9;16.1;1555;09/10/1995;1012;7.464
0;2.2;15;1272;10/10/1995;1013;6.1056
0;2.1;13.5;1422;11/10/1995;1014;6.8256
0;1.8;12.1;1313;12/10/1995;1015;6.3024
0.2;1.9;10.9;1303;13/10/1995;1016;6.2544
0;2.2;14.6;1266;14/10/1995;1017;6.0768
1.8;0.7;11.2;405;15/10/1995;1018;1.944
0;1;10.4;719;16/10/1995;1019;3.4512
0;2;13.3;1425;17/10/1995;1020;6.84
0;0.8;9.8;750;18/10/1995;1021;3.6
0;1.2;12.1;1330;19/10/1995;1022;6.384
0;1.1;9.4;1396;20/10/1995;1023;6.7008
0;0.8;3.5;1345;21/10/1995;1024;6.456
0;0.9;6.6;1231;22/10/1995;1025;5.9088
0;1.6;10.6;1247;23/10/1995;1026;5.9856
0;1.9;10.8;1154;24/10/1995;1027;5.5392
0.2;1;12.1;340;25/10/1995;1028;1.632
0;1.6;12.9;1049;26/10/1995;1029;5.0352
0;1.3;13.5;600;27/10/1995;1030;2.88
10.6;1.2;12.1;926;28/10/1995;1031;4.4448
14.6;0.7;10;309;29/10/1995;1032;1.4832
4.6;0.6;9.4;430;30/10/1995;1033;2.064
0;0.7;7.8;1016;31/10/1995;1034;4.8768
0;0.8;8.7;1136;01/11/1995;1035;5.4528
0;0.7;3.6;654;02/11/1995;1036;3.1392
0;0.4;1.8;263;03/11/1995;1037;1.2624
0;0.7;-1.5;1055;04/11/1995;1038;5.064
0;1.1;-2.3;1164;05/11/1995;1039;5.5872
0;1.3;3.8;1099;06/11/1995;1040;5.2752
0;1.3;6.7;1045;07/11/1995;1041;5.016
0;1.4;6;1024;08/11/1995;1042;4.9152
0;1.4;7;963;09/11/1995;1043;4.6224
0;1.1;7.8;380;10/11/1995;1044;1.824
0;2.5;10.1;483;11/11/1995;1045;2.3184
28.6;1;7.8;189;12/11/1995;1046;0.9072
1.8;0.1;3.7;444;13/11/1995;1047;2.1312
0;0.2;4.1;665;14/11/1995;1048;3.192
3.4;0.5;5;418;15/11/1995;1049;2.0064
3.6;0.2;8;146;16/11/1995;1050;0.7008
22;0.3;4.8;113;17/11/1995;1051;0.5424
0;0.3;-3.2;914;18/11/1995;1052;4.3872
0;0.4;-2.3;953;19/11/1995;1053;4.5744
0;0.4;-0.5;900;20/11/1995;1054;4.32
0.2;1.4;4.4;623;21/11/1995;1055;2.9904
2;0.3;3.7;201;22/11/1995;1056;0.9648
0;0.2;4.7;210;23/11/1995;1057;1.008
0;0.4;5;506;24/11/1995;1058;2.4288
0.6;1;6.1;276;25/11/1995;1059;1.3248
9.2;0.2;2.8;155;26/11/1995;1060;0.744
0;0;1.1;697;27/11/1995;1061;3.3456
0;0.2;0.7;687;28/11/1995;1062;3.2976
0;0.5;2.4;747;29/11/1995;1063;3.5856
0;0.6;4.7;736;30/11/1995;1064;3.5328
0.2;0.2;3;172;01/12/1995;1065;0.8256
6.2;0;1.7;140;02/12/1995;1066;0.672
0;0.1;3.2;212;03/12/1995;1067;1.0176
0;0.2;1.4;264;04/12/1995;1068;1.2672
0;0.4;-4.5;260;05/12/1995;1069;1.248
0;0.2;-5.1;137;06/12/1995;1070;0.6576
0.8;0;-3.1;585;07/12/1995;1071;2.808
7.4;0;1.6;167;08/12/1995;1072;0.8016
0;0.3;4.6;583;09/12/1995;1073;2.7984
0;0.3;3.9;670;10/12/1995;1074;3.216
0;0.3;3.3;714;11/12/1995;1075;3.4272
0;0.2;0.2;665;12/12/1995;1076;3.192
1;0.4;-6.3;276;13/12/1995;1077;1.3248
0;0.3;-7.1;222;14/12/1995;1078;1.0656
0.2;0.2;-2.6;331;15/12/1995;1079;1.5888
19.8;0;3.1;213;16/12/1995;1080;1.0224
0.8;0.3;4.9;146;17/12/1995;1081;0.7008
3.8;0;-1.1;130;18/12/1995;1082;0.624
0;0;-0.4;713;19/12/1995;1083;3.4224
0;0.1;2;666;20/12/1995;1084;3.1968
0;0.1;4.2;434;21/12/1995;1085;2.0832
3.8;0.5;5.6;133;22/12/1995;1086;0.6384
15.6;0.3;6.1;122;23/12/1995;1087;0.5856
20.4;0.3;6.3;139;24/12/1995;1088;0.6672
11.2;0.1;6.6;163;25/12/1995;1089;0.7824
2.8;0.2;1.6;72;26/12/1995;1090;0.3456
0;0.3;-5.7;532;27/12/1995;1091;2.5536
7.2;0.3;-1.4;181;28/12/1995;1092;0.8688
2;0.1;3.6;126;29/12/1995;1093;0.6048
6.2;0.4;5.3;229;30/12/1995;1094;1.0992
7.2;0;3.5;101;31/12/1995;1095;0.4848
17.4;0.1;3.5;238;01/01/1996;1096;1.1424
12.4;0;2.3;97;02/01/1996;1097;0.4656
0;0.1;3.1;615;03/01/1996;1098;2.952
0;1.9;4.9;405;04/01/1996;1099;1.944
3;0.6;3.5;175;05/01/1996;1100;0.84
1.2;0.1;2.7;511;06/01/1996;1101;2.4528
5.8;0.1;3.2;288;07/01/1996;1102;1.3824
0.2;0.1;2.8;666;08/01/1996;1103;3.1968
0.8;0.9;5.9;136;09/01/1996;1104;0.6528
4.6;0.6;4;248;10/01/1996;1105;1.1904
2;0.5;2.7;277;11/01/1996;1106;1.3296
8.4;0.1;4;115;12/01/1996;1107;0.552
0;0;2.4;229;13/01/1996;1108;1.0992
0;0.4;5.4;144;14/01/1996;1109;0.6912
0;0.5;6.2;445;15/01/1996;1110;2.136
0;0.3;4.9;519;16/01/1996;1111;2.4912
0;1;3.8;734;17/01/1996;1112;3.5232
0;0.9;1.3;755;18/01/1996;1113;3.624
0;0.1;0;879;19/01/1996;1114;4.2192
0;0.2;1.3;654;20/01/1996;1115;3.1392
0;0.9;4.1;335;21/01/1996;1116;1.608
2.8;1.2;4.9;219;22/01/1996;1117;1.0512
9.6;1.3;6.2;265;23/01/1996;1118;1.272
0.6;0.5;3.7;716;24/01/1996;1119;3.4368
3.2;0.5;2.9;328;25/01/1996;1120;1.5744
1;0.3;1.7;237;26/01/1996;1121;1.1376
0;0.4;2.2;650;27/01/1996;1122;3.12
9.4;0.4;2.3;187;28/01/1996;1123;0.8976
0.4;0.5;3.6;488;29/01/1996;1124;2.3424
0;0.9;5.6;992;30/01/1996;1125;4.7616
0;0.5;1.5;1056;31/01/1996;1126;5.0688
0.8;0.5;-0.3;677;01/02/1996;1127;3.2496
2.2;0.2;3.2;207;02/02/1996;1128;0.9936
5;0.1;2.8;147;03/02/1996;1129;0.7056
0;0.3;-3.6;338;04/02/1996;1130;1.6224
0;0.1;-6.1;1133;05/02/1996;1131;5.4384
1.6;0;-4.8;347;06/02/1996;1132;1.6656
8;0.3;-2.2;497;07/02/1996;1133;2.3856
1.4;0.3;-4.6;339;08/02/1996;1134;1.6272
0;0.3;-6.1;1110;09/02/1996;1135;5.328
1.8;0;-1.9;739;10/02/1996;1136;3.5472
4;0.2;-0.6;568;11/02/1996;1137;2.7264
13.2;0.5;1.4;428;12/02/1996;1138;2.0544
2.2;0.3;-1.2;602;13/02/1996;1139;2.8896
0.2;0.3;-4.8;464;14/02/1996;1140;2.2272
0;0.4;-5.2;841;15/02/1996;1141;4.0368
0;0.2;-4.5;1120;16/02/1996;1142;5.376
0;0.3;-0.8;395;17/02/1996;1143;1.896
11;0.4;-0.1;752;18/02/1996;1144;3.6096
4.8;0.4;-2.5;674;19/02/1996;1145;3.2352
0.4;0.2;-11.2;1380;20/02/1996;1146;6.624
0.8;0;-11.9;676;21/02/1996;1147;3.2448
0.6;0.2;-12.7;1391;22/02/1996;1148;6.6768
0.2;0.1;-6.3;504;23/02/1996;1149;2.4192
0;0.4;-3.5;1480;24/02/1996;1150;7.104
0;0.7;-0.5;1531;25/02/1996;1151;7.3488
15.6;0.8;1.7;604;26/02/1996;1152;2.8992
3.6;0.5;1;634;27/02/1996;1153;3.0432
0;0.8;2.8;1143;28/02/1996;1154;5.4864
0;1;2.9;1390;29/02/1996;1155;6.672
0;1.1;0.4;1536;01/03/1996;1156;7.3728
0;0.7;-3;792;02/03/1996;1157;3.8016
0;0.7;-4.2;1164;03/03/1996;1158;5.5872
0;1;-3.9;1741;04/03/1996;1159;8.3568
0;0.7;-4.2;1018;05/03/1996;1160;4.8864
0;0.9;-3.5;1512;06/03/1996;1161;7.2576
1.2;0.7;-1.9;715;07/03/1996;1162;3.432
0;1.6;1.1;1385;08/03/1996;1163;6.648
0;1.7;2.5;1836;09/03/1996;1164;8.8128
0;1.7;2;1686;10/03/1996;1165;8.0928
0;1.5;-0.5;1902;11/03/1996;1166;9.1296
0;1.4;-1.8;1510;12/03/1996;1167;7.248
0;2;1.5;1909;13/03/1996;1168;9.1632
3;0.7;1.9;565;14/03/1996;1169;2.712
5.4;0.7;2.4;728;15/03/1996;1170;3.4944
0.8;0.5;0.3;673;16/03/1996;1171;3.2304
0;1.1;1.7;1149;17/03/1996;1172;5.5152
0;1.4;1.6;1854;18/03/1996;1173;8.8992
0;1.7;1.8;1838;19/03/1996;1174;8.8224
1;1;3.2;484;20/03/1996;1175;2.3232
0;1.4;4.5;1164;21/03/1996;1176;5.5872
0;2.1;8.4;1820;22/03/1996;1177;8.736
0;3.1;10.2;1958;23/03/1996;1178;9.3984
0;3.4;10.9;1658;24/03/1996;1179;7.9584
0;2.7;9.6;2064;25/03/1996;1180;9.9072
9;0.7;7;413;26/03/1996;1181;1.9824
0;0.8;3.3;528;27/03/1996;1182;2.5344
0;2.1;0.7;2265;28/03/1996;1183;10.872
0;1.8;0.9;2069;29/03/1996;1184;9.9312
0;1.8;-0.7;1867;30/03/1996;1185;8.9616
0;2.2;0.9;2229;31/03/1996;1186;10.6992
2.6;1.2;3.1;581;01/04/1996;1187;2.7888
0;1.9;-0.9;1936;02/04/1996;1188;9.2928
0;1.4;-3.1;1180;03/04/1996;1189;5.664
0;2;-1.2;2001;04/04/1996;1190;9.6048
0;2.8;3.5;2260;05/04/1996;1191;10.848
0;2.5;5.1;1835;06/04/1996;1192;8.808
0;2.3;5.8;1848;07/04/1996;1193;8.8704
0;2;6.3;1487;08/04/1996;1194;7.1376
0;2.7;6;2190;09/04/1996;1195;10.512
0.8;2.2;6;1738;10/04/1996;1196;8.3424
0;3;8.5;2247;11/04/1996;1197;10.7856
0;2.7;6.3;2245;12/04/1996;1198;10.776
3;1.3;5.4;937;13/04/1996;1199;4.4976
0;1.6;6.9;837;14/04/1996;1200;4.0176
0;3.2;5.8;2444;15/04/1996;1201;11.7312
8.6;3.9;6.7;2395;16/04/1996;1202;11.496
5;1.4;5.6;846;17/04/1996;1203;4.0608
0;2.9;7.1;2396;18/04/1996;1204;11.5008
0;4.9;10.8;2554;19/04/1996;1205;12.2592
0;5.4;9.4;2286;20/04/1996;1206;10.9728
0;5.9;11.3;2217;21/04/1996;1207;10.6416
14.2;4.1;10.4;1447;22/04/1996;1208;6.9456
0.6;1.4;5.9;744;23/04/1996;1209;3.5712
0;2;4.2;1683;24/04/1996;1210;8.0784
0;3;4.8;2599;25/04/1996;1211;12.4752
0;3.1;7;2373;26/04/1996;1212;11.3904
1;1.9;9.1;951;27/04/1996;1213;4.5648
4.8;1.2;8.8;674;28/04/1996;1214;3.2352
12.8;1;9.1;574;29/04/1996;1215;2.7552
0;2.5;8.2;1808;30/04/1996;1216;8.6784
2.2;1.6;4.6;1127;01/05/1996;1217;5.4096
10;1.4;2.9;1054;02/05/1996;1218;5.0592
6;1.3;3.6;1057;03/05/1996;1219;5.0736
0;2.6;6;2123;04/05/1996;1220;10.1904
0;3.5;9.5;2367;05/05/1996;1221;11.3616
0;4;9.5;2664;06/05/1996;1222;12.7872
13.8;2.1;9.1;968;07/05/1996;1223;4.6464
7.6;2.4;9.8;1518;08/05/1996;1224;7.2864
0.6;1.4;6.7;901;09/05/1996;1225;4.3248
0;1.8;5.1;1310;10/05/1996;1226;6.288
0;2.4;6.2;1830;11/05/1996;1227;8.784
0;0.5;3.7;324;12/05/1996;1228;1.5552
0;0.5;2.8;358;13/05/1996;1229;1.7184
0;2.6;6.9;2010;14/05/1996;1230;9.648
0;3.2;11.4;2010;15/05/1996;1231;9.648
14;4.2;13.3;2225;16/05/1996;1232;10.68
25.8;3.2;11.4;1896;17/05/1996;1233;9.1008
27.6;2.8;11.4;1392;18/05/1996;1234;6.6816
0.4;2;5.4;1309;19/05/1996;1235;6.2832
0.8;2.7;5.2;2197;20/05/1996;1236;10.5456
7.2;1.6;4.3;1289;21/05/1996;1237;6.1872
0;3.6;7;2810;22/05/1996;1238;13.488
0;3.8;12.2;2214;23/05/1996;1239;10.6272
2.4;4.1;13.1;2350;24/05/1996;1240;11.28
3.2;2;11.2;1020;25/05/1996;1241;4.896
2;3;10.8;1872;26/05/1996;1242;8.9856
1.2;1.9;8.7;1014;27/05/1996;1243;4.8672
0;3.5;10.1;2245;28/05/1996;1244;10.776
0;4.8;11.4;3095;29/05/1996;1245;14.856
0;6.3;16;3125;30/05/1996;1246;15
8;3.7;13.7;1975;31/05/1996;1247;9.48
6;1.9;11.5;944;01/06/1996;1248;4.5312
15;0.9;7.2;561;02/06/1996;1249;2.6928
0;1.6;8.9;885;03/06/1996;1250;4.248
0;3.5;10.6;2472;04/06/1996;1251;11.8656
0;5;15.2;3028;05/06/1996;1252;14.5344
0;5.5;17.2;2916;06/06/1996;1253;13.9968
0;6.3;17.7;2952;07/06/1996;1254;14.1696
0;3.6;14.9;2035;08/06/1996;1255;9.768
1.2;3.8;15.5;2127;09/06/1996;1256;10.2096
0;4.6;16.6;2463;10/06/1996;1257;11.8224
0;5.3;18;2899;11/06/1996;1258;13.9152
0;4.7;17.4;2580;12/06/1996;1259;12.384
0;5.4;14.2;3193;13/06/1996;1260;15.3264
0;5.7;13.5;3197;14/06/1996;1261;15.3456
0;5.7;14.6;3178;15/06/1996;1262;15.2544
0;5.8;15.6;3113;16/06/1996;1263;14.9424
0;5.6;15;3159;17/06/1996;1264;15.1632
0;5;16.8;2635;18/06/1996;1265;12.648
0;5;14.9;2926;19/06/1996;1266;14.0448
0.4;3.4;13.1;2044;20/06/1996;1267;9.8112
43.2;2.2;12.7;1058;21/06/1996;1268;5.0784
0;2.5;7.3;1591;22/06/1996;1269;7.6368
3.8;2.5;7.2;1661;23/06/1996;1270;7.9728
0;2.1;7.4;1227;24/06/1996;1271;5.8896
0;1.8;7.6;913;25/06/1996;1272;4.3824
0;2.7;8.5;1866;26/06/1996;1273;8.9568
0;2.7;10.8;1692;27/06/1996;1274;8.1216
0;4.6;13.7;2893;28/06/1996;1275;13.8864
1.4;2.9;12.4;1622;29/06/1996;1276;7.7856
0;3.9;12.4;2544;30/06/1996;1277;12.2112
2;1.9;10.9;1050;01/07/1996;1278;5.04
0.2;2.4;9.9;1469;02/07/1996;1279;7.0512
3;2.4;9.3;1795;03/07/1996;1280;8.616
6.2;2.2;14.9;925;04/07/1996;1281;4.44
44.6;2.1;13.1;1082;05/07/1996;1282;5.1936
2.4;3;10.1;1923;06/07/1996;1283;9.2304
38;0.5;8.2;301;07/07/1996;1284;1.4448
2;1.8;7.9;1041;08/07/1996;1285;4.9968
0;2.9;10.2;1944;09/07/1996;1286;9.3312
0;1.8;9.8;1254;10/07/1996;1287;6.0192
0;4.1;12.9;2759;11/07/1996;1288;13.2432
0;3.6;12.8;2414;12/07/1996;1289;11.5872
0;3.7;15.3;2095;13/07/1996;1290;10.056
0;4.9;18.8;2513;14/07/1996;1291;12.0624
0;5.1;16.5;2957;15/07/1996;1292;14.1936
0;5.1;18;2770;16/07/1996;1293;13.296
0;4.9;18.8;2392;17/07/1996;1294;11.4816
0;5.9;16.9;3016;18/07/1996;1295;14.4768
0;5.2;14.6;3007;19/07/1996;1296;14.4336
0;4.9;14.2;2868;20/07/1996;1297;13.7664
0;5.2;15.5;2861;21/07/1996;1298;13.7328
0;6.4;18.6;2919;22/07/1996;1299;14.0112
1;4.6;18.8;1798;23/07/1996;1300;8.6304
0;2.3;17.4;1004;24/07/1996;1301;4.8192
0;4.4;16.1;2430;25/07/1996;1302;11.664
0;5.1;18.6;2360;26/07/1996;1303;11.328
21.2;3.2;17.6;1439;27/07/1996;1304;6.9072
0;4;16.4;2367;28/07/1996;1305;11.3616
0;4.3;16;2653;29/07/1996;1306;12.7344
0;3.2;14.4;1892;30/07/1996;1307;9.0816
0;3.9;14.7;2514;31/07/1996;1308;12.0672
0;4.6;17;2668;01/08/1996;1309;12.8064
14.8;1.6;13.8;897;02/08/1996;1310;4.3056
0.2;3.2;15.5;1710;03/08/1996;1311;8.208
0.4;4.2;13.4;2583;04/08/1996;1312;12.3984
1.6;2.1;13.9;1203;05/08/1996;1313;5.7744
2.2;1.5;13.9;830;06/08/1996;1314;3.984
0.2;2.6;16.4;1452;07/08/1996;1315;6.9696
0.2;3.2;16.6;1791;08/08/1996;1316;8.5968
0;3.9;16.6;2186;09/08/1996;1317;10.4928
2.8;3.1;18.3;1214;10/08/1996;1318;5.8272
1.2;1.9;12.6;969;11/08/1996;1319;4.6512
0.2;2.7;11.9;1628;12/08/1996;1320;7.8144
0;2.1;11.9;1261;13/08/1996;1321;6.0528
0;2.7;12.2;1844;14/08/1996;1322;8.8512
0;3.7;12.9;2501;15/08/1996;1323;12.0048
0;4;14.6;2495;16/08/1996;1324;11.976
0;4.4;16.2;2560;17/08/1996;1325;12.288
0;4.4;16.4;2500;18/08/1996;1326;12
0;4.6;17.9;2433;19/08/1996;1327;11.6784
20;2.2;15.9;809;20/08/1996;1328;3.8832
10.8;1.7;13.6;880;21/08/1996;1329;4.224
0;3.2;13.4;2113;22/08/1996;1330;10.1424
6.2;2.5;12.9;1424;23/08/1996;1331;6.8352
9.4;2.6;12.6;1619;24/08/1996;1332;7.7712
2.8;2;11.9;1225;25/08/1996;1333;5.88
3.4;1.4;10.5;1035;26/08/1996;1334;4.968
6;1.4;11.5;829;27/08/1996;1335;3.9792
3.8;1.8;9.7;1271;28/08/1996;1336;6.1008
0.4;1.7;9.2;1209;29/08/1996;1337;5.8032
0;1;7.9;798;30/08/1996;1338;3.8304
0;2;8.8;1553;31/08/1996;1339;7.4544
0;2.5;9;1807;01/09/1996;1340;8.6736
0.4;2.5;8.4;1866;02/09/1996;1341;8.9568
0;2.7;9.9;2045;03/09/1996;1342;9.816
0;2;11.2;1360;04/09/1996;1343;6.528
0;2.8;12.5;2103;05/09/1996;1344;10.0944
0;2.9;11.6;2210;06/09/1996;1345;10.608
0;3.2;9.2;2257;07/09/1996;1346;10.8336
0;3.1;7.9;2213;08/09/1996;1347;10.6224
0;2.9;8.4;2039;09/09/1996;1348;9.7872
0;2.7;8.1;2150;10/09/1996;1349;10.32
0;2.9;9.8;2061;11/09/1996;1350;9.8928
0;2.2;8.6;1864;12/09/1996;1351;8.9472
0;2.3;8.1;1521;13/09/1996;1352;7.3008
0;1.7;4.8;1825;14/09/1996;1353;8.76
0;2.3;7.7;2078;15/09/1996;1354;9.9744
0.2;2.8;10.9;2039;16/09/1996;1355;9.7872
0;2.1;11.4;1441;17/09/1996;1356;6.9168
11;2.2;12.8;1301;18/09/1996;1357;6.2448
11.6;1;9.5;459;19/09/1996;1358;2.2032
0.8;1.8;7.9;1561;20/09/1996;1359;7.4928
10.6;1;9.9;648;21/09/1996;1360;3.1104
1;0.8;8;421;22/09/1996;1361;2.0208
0;0.9;5.8;530;23/09/1996;1362;2.544
5.8;1.6;5.8;1755;24/09/1996;1363;8.424
11.2;0.5;6.2;564;25/09/1996;1364;2.7072
0.6;1.2;8.5;1123;26/09/1996;1365;5.3904
3;0.4;8.9;388;27/09/1996;1366;1.8624
0;1.6;8.7;1655;28/09/1996;1367;7.944
0;2.1;10.4;1707;29/09/1996;1368;8.1936
2.4;3.4;13.1;1727;30/09/1996;1369;8.2896
25.6;1;9;498;01/10/1996;1370;2.3904
5.4;0.8;5.9;564;02/10/1996;1371;2.7072
0.2;1.7;7.9;1657;03/10/1996;1372;7.9536
7.2;0.5;4.2;669;04/10/1996;1373;3.2112
1;1.1;5.3;978;05/10/1996;1374;4.6944
0;0.1;1.9;239;06/10/1996;1375;1.1472
0;0.9;5.2;827;07/10/1996;1376;3.9696
0;0.5;5.9;260;08/10/1996;1377;1.248
0;0.5;4.8;667;09/10/1996;1378;3.2016
0;0.7;6.8;567;10/10/1996;1379;2.7216
0;1.2;7.9;1099;11/10/1996;1380;5.2752
0;1.6;8.6;1273;12/10/1996;1381;6.1104
2.6;1.9;10.4;618;13/10/1996;1382;2.9664
28.6;0.9;9.8;441;14/10/1996;1383;2.1168
11;0.6;7.6;424;15/10/1996;1384;2.0352
1;0.7;4.9;727;16/10/1996;1385;3.4896
0.4;0.7;3.7;833;17/10/1996;1386;3.9984
3.2;0.4;3.8;691;18/10/1996;1387;3.3168
1.2;1;8.5;584;19/10/1996;1388;2.8032
0.8;0.9;7.5;1013;20/10/1996;1389;4.8624
6.6;0.1;8.5;271;21/10/1996;1390;1.3008
0;1.5;10.5;1327;22/10/1996;1391;6.3696
0;2.7;15.7;1304;23/10/1996;1392;6.2592
0;1.9;13.6;1272;24/10/1996;1393;6.1056
0;0.6;8.4;835;25/10/1996;1394;4.008
0;0.6;6.2;916;26/10/1996;1395;4.3968
0;1.2;9.1;1064;27/10/1996;1396;5.1072
7.8;0.8;8;794;28/10/1996;1397;3.8112
2;0.5;6.1;547;29/10/1996;1398;2.6256
0;0.6;4;1021;30/10/1996;1399;4.9008
0.6;0.9;5.2;1217;31/10/1996;1400;5.8416
1.2;0;5.2;275;01/11/1996;1401;1.32
0;0.9;10.5;1092;02/11/1996;1402;5.2416
0;0.9;8.3;1149;03/11/1996;1403;5.5152
12.8;1.2;8.8;1014;04/11/1996;1404;4.8672
1;0.5;4.9;515;05/11/1996;1405;2.472
1.2;0.2;4.2;272;06/11/1996;1406;1.3056
7.8;0.1;7.2;104;07/11/1996;1407;0.4992
0.6;0.3;4.2;642;08/11/1996;1408;3.0816
0;0.4;3.4;865;09/11/1996;1409;4.152
1;0.4;5;223;10/11/1996;1410;1.0704
9.6;0.9;8.1;216;11/11/1996;1411;1.0368
41;0.3;6.8;98;12/11/1996;1412;0.4704
0;0.3;3.1;483;13/11/1996;1413;2.3184
0;0.3;-0.8;391;14/11/1996;1414;1.8768
0.2;0.3;-0.4;289;15/11/1996;1415;1.3872
